Id,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Total Bsmt SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Enclosed Porch,Screen Porch,Garage Area,Mas Vnr Area,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_TA,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Bsmt Exposure_Gd,Bsmt Exposure_Mn,Bsmt Exposure_No
1734,20,12216,6,5,2005,2005,1326.0,1326,3,1,6,0,0,388.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2327,120,3701,8,5,1987,1987,1191.0,1204,2,1,5,0,0,461.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1282,60,9760,6,6,1964,1964,780.0,1611,4,1,7,0,189,442.0,360.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2688,190,9873,4,5,1970,1970,960.0,960,3,1,6,0,0,576.0,160.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2581,20,10011,5,6,1957,1996,1070.0,1236,2,1,6,0,0,447.0,64.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2115,60,8883,7,5,1988,1988,929.0,1873,3,1,7,0,144,619.0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
754,90,3000,5,1,1922,1950,1040.0,2128,4,2,11,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1079,160,2448,7,5,2003,2004,764.0,1626,2,1,6,0,0,474.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2615,20,7100,5,7,1957,1957,816.0,816,2,1,5,0,0,308.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
329,160,2592,5,3,1976,1976,536.0,1112,3,1,4,0,0,336.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1320,50,5700,7,7,1926,1950,572.0,1111,2,1,5,176,0,288.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
416,160,2289,6,6,1978,1978,855.0,1441,3,1,7,0,0,440.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
284,190,12180,4,4,1941,1950,672.0,924,2,1,5,0,0,280.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
275,20,8842,5,6,1954,1954,381.0,992,3,1,6,56,0,319.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2024,50,8850,6,7,1920,1950,768.0,1376,3,1,7,144,0,576.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
68,20,9215,7,5,2009,2010,1218.0,1218,2,1,4,0,0,676.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1910,70,9480,5,7,1942,1995,728.0,1644,3,1,7,0,0,312.0,224.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
381,20,11880,7,5,1978,1978,1271.0,1601,3,1,7,0,0,478.0,206.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1323,70,10800,7,7,1890,1999,1313.0,2495,5,1,10,0,0,342.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
2432,60,7861,6,5,2002,2003,783.0,1509,3,1,7,0,0,393.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1107,60,10542,7,5,1993,1994,1311.0,2418,3,1,9,216,0,983.0,651.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
30,160,1680,6,5,1971,1971,483.0,987,2,1,5,0,0,264.0,504.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
282,20,8546,4,5,2003,2004,1121.0,1121,2,1,5,0,0,440.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
188,20,7407,6,7,1957,1996,912.0,1236,2,1,6,158,0,923.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2356,20,10140,5,6,1975,1975,1056.0,1074,3,1,6,0,0,495.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1554,20,14584,1,5,1952,1952,0.0,733,2,1,4,0,0,487.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1464,60,8158,7,5,2003,2003,884.0,1768,3,1,8,0,0,543.0,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2469,20,7500,7,5,2005,2005,1257.0,1266,3,1,6,0,0,453.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1834,50,10678,8,5,1992,2000,1683.0,2872,4,1,9,0,0,541.0,337.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1779,20,15256,8,5,2007,2007,1485.0,1464,3,1,6,0,0,754.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2569,60,14200,7,6,1966,1966,924.0,2157,4,1,8,0,0,487.0,309.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2334,60,12438,8,5,2006,2006,1234.0,2576,4,1,10,0,0,666.0,466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2330,60,16023,9,5,2005,2006,1398.0,2798,3,1,11,0,0,670.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2119,20,20064,8,6,1976,1976,966.0,1743,0,1,5,0,0,529.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
988,20,9819,6,5,1977,1977,1567.0,1567,2,1,5,0,0,714.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
382,20,10400,7,5,1976,1976,1090.0,1370,3,1,6,0,0,479.0,189.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
670,90,11643,5,5,1969,1969,1248.0,2634,6,2,12,0,0,968.0,368.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2760,20,11645,8,5,2005,2006,1570.0,1590,2,1,6,0,0,754.0,198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
543,20,7328,7,5,2008,2009,1450.0,1450,2,1,6,0,0,788.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2835,50,7822,6,3,1915,1950,832.0,1338,3,1,7,208,0,528.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1735,60,9018,7,5,2007,2007,728.0,1456,3,1,8,0,0,400.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
448,20,13472,10,5,2003,2003,2392.0,2392,3,1,8,0,0,968.0,922.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2287,180,1533,4,5,1970,1970,530.0,992,2,1,4,0,0,297.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
524,60,11003,10,5,2008,2008,1017.0,2007,3,1,10,0,0,812.0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1767,60,10790,7,5,1998,1998,1066.0,2385,4,1,8,0,0,600.0,275.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2206,75,7128,7,5,1941,1950,918.0,1646,4,1,7,0,126,240.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1740,60,7713,7,5,2007,2007,728.0,1456,3,1,7,0,0,400.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
199,50,6240,5,7,1936,1980,528.0,1040,2,1,5,32,0,624.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2214,70,22420,6,6,1918,1950,1370.0,2624,4,1,10,0,0,864.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
323,20,15300,5,5,1965,1977,1068.0,1264,2,1,7,0,0,528.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2421,120,3196,7,5,2003,2004,1374.0,1557,2,1,7,0,0,420.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
952,85,9360,6,7,1977,1977,957.0,1287,2,1,5,0,120,541.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24,20,11241,6,7,1970,1970,1004.0,1004,2,1,5,0,0,480.0,180.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1139,20,9260,7,5,2007,2007,1162.0,1162,3,1,6,0,0,483.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
518,20,7993,7,5,2008,2009,1436.0,1436,3,1,6,0,0,529.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
277,20,10044,5,6,1968,1968,1196.0,1196,3,1,6,168,0,336.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
54,120,3182,8,5,2004,2005,1256.0,1269,2,1,6,0,144,430.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
649,20,7626,5,8,1952,2005,1031.0,1031,2,1,5,0,0,230.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2600,50,7008,4,8,1900,1998,448.0,720,1,1,5,70,0,280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
617,20,12160,6,4,1953,1953,1505.0,1505,2,1,6,0,0,505.0,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2209,30,6305,5,7,1938,1950,920.0,954,2,1,5,0,0,240.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2814,60,8846,6,5,2005,2006,750.0,1500,3,1,6,0,0,564.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2542,20,10659,5,6,1961,1961,1050.0,1050,3,1,6,0,0,368.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2323,160,13108,8,5,1994,1994,2062.0,2687,4,1,9,0,0,618.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1393,20,13500,6,7,1960,1975,1602.0,1252,1,1,4,0,0,564.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
490,80,7750,7,5,1999,2000,384.0,1430,3,1,7,0,0,400.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
542,20,12450,5,5,2003,2004,1114.0,1114,3,1,6,0,0,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
973,120,4500,6,5,1999,1999,1224.0,1224,2,1,5,0,0,402.0,425.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1012,60,11198,9,5,2005,2007,1122.0,2504,4,1,11,0,0,656.0,245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2218,190,6221,5,5,1941,1950,728.0,1355,3,1,5,0,144,528.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2033,80,13200,6,6,1963,1963,741.0,2294,5,1,9,0,0,658.0,234.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1071,120,8769,9,5,2008,2008,1702.0,1702,1,1,7,0,224,1052.0,766.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1583,80,10200,6,5,1988,1989,1461.0,1509,3,1,5,0,0,600.0,219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2858,70,9550,7,5,1915,1970,756.0,1717,3,1,7,272,0,642.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2265,20,10331,7,7,1985,1985,1265.0,1240,3,1,6,0,0,528.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1088,80,9587,7,5,2005,2005,856.0,1166,2,1,5,0,0,400.0,182.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
698,70,9900,5,8,1910,2002,504.0,1464,3,1,7,176,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1896,20,22002,6,7,1959,1991,1592.0,1652,3,1,6,0,201,510.0,136.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
628,60,13000,6,6,1968,1968,896.0,2142,4,1,8,0,252,509.0,576.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1212,20,8250,6,7,1964,1964,1092.0,1092,3,1,6,0,0,504.0,260.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2864,50,8170,7,7,1929,1950,1022.0,1671,4,1,7,0,0,451.0,270.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2740,20,12048,5,6,1952,2002,0.0,1488,3,1,7,36,348,569.0,232.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2560,20,10858,5,6,1952,1952,1444.0,1624,2,1,6,324,0,240.0,150.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1716,120,7577,6,5,2005,2006,1362.0,1362,2,1,6,0,0,460.0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1130,20,7500,7,5,2007,2008,1218.0,1218,2,1,6,0,0,462.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
201,30,6120,6,5,1923,1950,1124.0,1068,2,1,5,128,0,288.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2886,20,23580,6,6,1979,1979,1625.0,1625,3,1,6,0,0,576.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2328,160,5306,7,7,1987,1987,1064.0,1767,2,1,5,0,0,504.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2583,20,8092,6,8,1954,2000,1050.0,1050,3,1,6,0,0,286.0,176.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1206,20,8593,4,6,1957,1957,907.0,907,3,1,5,0,0,352.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2242,50,11067,2,4,1939,1950,0.0,845,1,1,4,0,0,256.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1105,60,11929,8,7,1995,1995,1242.0,2501,4,1,9,0,0,751.0,466.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
121,20,9900,5,5,1966,1966,1209.0,1209,3,1,6,120,0,504.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1223,70,4882,4,7,1937,1950,348.0,906,2,1,5,0,0,231.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
265,20,11423,8,5,2001,2002,1581.0,1601,3,1,6,0,0,670.0,479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2813,20,8772,7,5,2005,2006,1336.0,1336,3,1,6,0,0,502.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1294,50,7628,4,6,1940,1985,801.0,1656,2,1,8,0,0,440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2745,20,8335,5,5,1954,1954,0.0,1124,3,1,5,190,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1094,60,8220,7,5,2000,2001,982.0,1892,3,1,8,0,0,431.0,647.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
651,190,10615,3,5,1900,1970,978.0,1699,3,2,7,0,0,420.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
198,50,6000,6,7,1948,1950,780.0,1416,3,1,6,48,0,312.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
131,30,5350,3,2,1940,1966,728.0,1306,3,1,6,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1258,30,5400,4,7,1940,2005,672.0,672,2,1,4,0,0,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1599,20,17979,5,6,1968,1968,1113.0,1160,3,1,6,0,0,257.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1508,20,9520,4,5,1953,1953,911.0,930,2,1,5,0,0,286.0,115.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
615,30,5330,4,7,1940,1950,420.0,708,2,1,5,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1815,120,8012,6,5,1992,1992,1575.0,1575,2,1,5,52,0,529.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1863,60,7050,7,5,2001,2001,1057.0,1929,3,1,7,0,0,650.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2510,160,3180,7,5,2005,2005,600.0,1200,2,1,4,0,0,480.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1069,60,16451,8,5,2003,2003,1765.0,2690,4,1,9,0,0,795.0,221.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
336,20,12887,5,7,1984,1984,833.0,833,2,1,5,0,0,495.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2417,60,15578,6,5,2006,2006,728.0,1456,3,1,8,0,0,429.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1962,20,7200,5,8,1950,2002,864.0,864,3,1,5,0,0,720.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
372,20,17043,6,5,1979,1998,1362.0,1586,3,1,7,0,0,435.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2578,80,10000,5,6,1956,1956,1058.0,1370,3,1,6,0,120,300.0,272.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2824,20,8050,6,5,2002,2002,914.0,914,2,1,4,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
471,120,3182,7,5,2005,2006,1373.0,1555,2,1,7,0,0,430.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1544,160,1950,6,6,1980,1980,716.0,1556,3,1,6,0,0,452.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2141,20,7700,5,5,1972,1972,882.0,882,3,1,5,0,0,461.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2008,30,8731,5,5,1920,1950,915.0,1167,3,1,6,216,126,495.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1075,120,8232,9,5,2007,2008,1800.0,1800,2,1,6,0,0,944.0,714.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,160,2280,6,6,1975,1975,855.0,1456,3,1,6,0,0,440.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
847,60,8935,7,5,2002,2002,831.0,1660,3,1,7,0,0,493.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1629,80,9125,7,5,1992,1992,384.0,1482,3,1,7,0,0,392.0,170.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2073,20,11075,6,5,1984,1984,1190.0,1522,3,1,7,0,168,552.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
960,20,13438,9,5,2008,2008,2190.0,2036,3,1,9,0,0,780.0,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
955,20,11070,5,5,1991,1991,1582.0,1595,2,1,5,0,0,672.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2476,60,7800,7,5,2005,2005,891.0,1686,3,1,8,0,0,462.0,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1590,90,7060,7,5,1997,1998,1344.0,1344,2,2,8,0,0,784.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2913,90,11836,5,5,1970,1970,1652.0,1652,4,2,8,0,0,928.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
149,50,8382,4,5,1956,1956,832.0,1337,3,1,5,0,0,263.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2525,80,10192,7,6,1968,1992,570.0,1920,4,1,8,0,0,487.0,143.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1470,120,4426,6,5,2004,2004,848.0,848,1,1,3,0,0,420.0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
412,120,2280,7,5,1975,1975,1057.0,1055,2,1,4,0,0,440.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1399,120,2887,6,5,1996,1997,1291.0,1291,2,1,6,0,0,431.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
183,30,8520,6,8,1928,2003,624.0,720,2,1,5,0,0,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
974,180,1596,4,5,1973,1973,462.0,988,2,1,5,0,0,297.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
930,50,15600,5,7,1949,2005,1067.0,1523,3,1,7,81,0,295.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
881,60,9313,7,5,2004,2004,864.0,1728,3,1,7,0,0,572.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1553,50,9000,5,5,1958,1958,1151.0,1955,4,1,7,0,0,356.0,162.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
928,70,12000,7,7,1941,1950,704.0,1564,3,1,7,0,0,234.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1512,80,7692,4,6,1954,1954,416.0,1204,3,1,6,0,0,312.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
